STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-03,8.1,1.37,0.8,48.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-04,8.7,3.54,0,52.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-05,7.4,0.62,0,60.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-06,7.8,0.9,0,63.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-07,6.9,1.15,0,67.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-08,6.7,1.2,0,69.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-09,7.2,3.32,0,62.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-10,7.8,3.67,0,50.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-11,7.2,1.71,0,46.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2019-12,6.7,7.97,0,44.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-01,11,9.23,0.7,45.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-02,8.3,4.06,0,43.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-03,8.9,3.17,0,44.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-04,7.8,1.7,0,52.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-05,7.8,3.13,0,59.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-06,7.8,2.28,0,61.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-07,7.4,0.17,0,67
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-08,6.9,0.31,0,67.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-09,7.4,2.48,0,65.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-10,7.8,2.58,0,54.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-11,8.9,5.58,0,46.3
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2020-12,8.5,6.65,0.5,44.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-01,7.4,8.75,0,43.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-02,10.5,4.69,12.4,41.4
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-03,7.4,2.62,0,45.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-04,8.1,1.03,0,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-05,8.1,1.13,0,56.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-06,7.8,1.91,0,66.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-07,6.9,0,0,68
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-08,7.6,0.11,0,67.5
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-09,7.2,3.02,0,61.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-10,8.5,5.76,0,51.8
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-11,9.4,10.26,0,47.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2021-12,9.8,4.08,9.2,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2022-01,6.9,7.07,0,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2022-02,7.8,5.32,0,42.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2022-03,6.7,3.32,0,46.9
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2022-04,8.9,2.72,0,47.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2022-05,7.8,3.82,0,52.6
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2022-06,7.6,2.68,0,61.1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2022-07,6.7,0.19,0,69
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2022-08,7.2,0.05,0,70
